state,city,year,month,day,category,sales
Illinois,Chicago,2014,5,30,Technology,1
Illinois,Chicago,2014,5,11,Office Supplies,2
Illinois,Chicago,2014,7,26,Office Supplies,1
Illinois,Chicago,2014,7,12,Office Supplies,1
Illinois,Chicago,2014,7,12,Technology,1
Illinois,Chicago,2014,6,30,Office Supplies,1
Illinois,Chicago,2014,6,6,Office Supplies,2
Illinois,Chicago,2014,6,17,Office Supplies,1
Illinois,Chicago,2014,11,24,Office Supplies,1
Illinois,Chicago,2014,11,18,Office Supplies,1
Illinois,Chicago,2014,11,1,Office Supplies,1
Illinois,Chicago,2014,11,11,Furniture,2
Illinois,Chicago,2014,3,31,Office Supplies,1
Illinois,Chicago,2014,3,31,Technology,1
Illinois,Chicago,2014,3,14,Technology,1
Illinois,Chicago,2014,3,14,Office Supplies,1
Illinois,Chicago,2014,8,20,Furniture,1
Illinois,Chicago,2014,2,17,Office Supplies,1
Illinois,Orland Park,2015,10,15,Technology,1
Illinois,Bloomington,2014,9,20,Furniture,1
Illinois,Bloomington,2015,10,22,Office Supplies,1
Illinois,Bloomington,2015,12,17,Office Supplies,2
Illinois,Bloomington,2015,12,17,Furniture,1
Illinois,Bloomington,2015,12,5,Office Supplies,1
Illinois,Bloomington,2017,11,2,Office Supplies,1
Illinois,Bloomington,2017,8,3,Technology,1
Illinois,Decatur,2014,12,5,Office Supplies,1
Illinois,Decatur,2014,12,5,Technology,1
Illinois,Decatur,2014,4,5,Office Supplies,2
Illinois,Decatur,2014,11,16,Furniture,1
Illinois,Decatur,2014,6,3,Office Supplies,2
Illinois,Decatur,2014,6,3,Furniture,1
Illinois,Decatur,2016,9,26,Furniture,1
Illinois,Decatur,2016,9,26,Office Supplies,1
Illinois,Decatur,2016,5,31,Furniture,2
Illinois,Decatur,2016,5,31,Office Supplies,2
Illinois,Decatur,2017,6,24,Office Supplies,2
Illinois,Decatur,2017,2,16,Office Supplies,3
Illinois,Decatur,2017,2,16,Furniture,2
Illinois,Decatur,2015,2,9,Technology,1
Illinois,Quincy,2016,9,28,Office Supplies,1
Illinois,Quincy,2016,9,30,Office Supplies,1
Illinois,Quincy,2017,6,15,Office Supplies,1
Illinois,Quincy,2017,8,29,Office Supplies,3
Illinois,Quincy,2015,11,5,Office Supplies,1
Illinois,Quincy,2015,10,1,Office Supplies,1
Illinois,Quincy,2015,10,1,Technology,1
Illinois,Peoria,2014,6,7,Office Supplies,1
Illinois,Peoria,2015,3,24,Furniture,1
Illinois,Peoria,2016,8,4,Office Supplies,1
Illinois,Peoria,2017,12,28,Office Supplies,1
Illinois,Peoria,2017,12,28,Furniture,3
Illinois,Park Ridge,2015,1,17,Furniture,1
Illinois,Park Ridge,2017,12,9,Office Supplies,1
Illinois,Park Ridge,2016,5,28,Technology,1
Illinois,Aurora,2016,9,19,Furniture,1
Illinois,Aurora,2016,9,19,Office Supplies,1
Illinois,Aurora,2016,9,3,Furniture,1
Illinois,Aurora,2016,4,22,Office Supplies,1
Illinois,Aurora,2016,7,7,Furniture,2
Illinois,Aurora,2016,7,7,Office Supplies,2
Illinois,Aurora,2016,12,29,Office Supplies,1
Illinois,Aurora,2016,11,29,Furniture,1
Illinois,Aurora,2016,6,30,Technology,1
Illinois,Aurora,2017,10,9,Furniture,2
Illinois,Aurora,2017,10,10,Furniture,1
Illinois,Aurora,2017,7,10,Office Supplies,1
Illinois,Aurora,2017,7,21,Office Supplies,2
Illinois,Aurora,2017,12,11,Office Supplies,1
Illinois,Aurora,2017,12,11,Furniture,2
Illinois,Aurora,2017,1,30,Furniture,1
Illinois,Aurora,2017,1,30,Office Supplies,2
Illinois,Aurora,2017,1,30,Technology,1
Illinois,Aurora,2017,1,21,Office Supplies,1
Illinois,Aurora,2017,3,13,Technology,1
Illinois,Aurora,2014,7,14,Office Supplies,1
Illinois,Aurora,2014,7,14,Technology,1
Illinois,Aurora,2014,6,7,Furniture,1
Illinois,Aurora,2015,6,22,Furniture,1
Illinois,Aurora,2015,4,25,Office Supplies,1
Illinois,Aurora,2015,4,25,Furniture,1
Illinois,Aurora,2015,5,10,Office Supplies,2
Illinois,Evanston,2016,3,20,Technology,1
Illinois,Evanston,2014,10,3,Furniture,1
Illinois,Evanston,2015,4,16,Technology,2
Illinois,Rockford,2017,10,12,Furniture,1
Illinois,Rockford,2017,11,26,Office Supplies,1
Illinois,Rockford,2017,5,19,Office Supplies,1
Illinois,Rockford,2017,12,23,Office Supplies,2
Illinois,Rockford,2016,7,23,Office Supplies,1
Illinois,Rockford,2016,9,24,Office Supplies,1
Illinois,Rockford,2016,1,30,Technology,1
Illinois,Rockford,2016,1,30,Office Supplies,1
Illinois,Rockford,2016,1,30,Furniture,1
Illinois,Rockford,2015,9,25,Office Supplies,1
Illinois,Skokie,2014,11,29,Office Supplies,1
Illinois,Skokie,2014,12,27,Furniture,1
Illinois,Skokie,2014,12,27,Office Supplies,1
Illinois,Skokie,2017,6,17,Office Supplies,3
Illinois,Skokie,2017,6,8,Office Supplies,1
Illinois,Skokie,2017,12,14,Furniture,2
Illinois,Skokie,2017,12,14,Technology,1
Illinois,Skokie,2017,12,14,Office Supplies,1
Illinois,Elmhurst,2016,4,18,Office Supplies,2
Illinois,Elmhurst,2014,3,1,Furniture,1
Illinois,Elmhurst,2014,3,1,Office Supplies,1
Illinois,Woodstock,2017,7,16,Office Supplies,1
Illinois,Woodstock,2016,12,27,Furniture,1
Illinois,Woodstock,2014,2,21,Office Supplies,1
Illinois,Wheeling,2016,9,8,Furniture,2
Illinois,Wheeling,2017,7,23,Office Supplies,1
Illinois,Highland Park,2016,6,27,Office Supplies,1
Illinois,Highland Park,2016,6,27,Furniture,1
Illinois,Highland Park,2016,11,13,Office Supplies,1
Illinois,Highland Park,2015,7,20,Office Supplies,1
Illinois,Highland Park,2015,7,20,Furniture,2
Illinois,Highland Park,2015,7,20,Technology,1
Illinois,Bolingbrook,2015,8,23,Office Supplies,4
Illinois,Bolingbrook,2014,11,22,Office Supplies,1
Illinois,Bolingbrook,2017,6,25,Technology,1
Illinois,Tinley Park,2015,5,4,Furniture,1
Illinois,Carol Stream,2015,7,2,Furniture,2
Illinois,Carol Stream,2015,7,2,Office Supplies,3
Illinois,Champaign,2015,11,28,Furniture,1
Illinois,Freeport,2017,10,13,Office Supplies,2
Illinois,Freeport,2017,10,13,Furniture,1
Illinois,Freeport,2014,5,5,Office Supplies,1
Illinois,Danville,2017,4,30,Office Supplies,1
Illinois,Oak Park,2017,12,15,Office Supplies,1
Illinois,Frankfort,2015,5,21,Office Supplies,1
Illinois,Frankfort,2016,6,18,Office Supplies,1
Illinois,Buffalo Grove,2014,5,30,Furniture,1
Illinois,Buffalo Grove,2014,9,2,Technology,1
Illinois,Des Plaines,2017,4,4,Technology,1
Illinois,Des Plaines,2014,11,18,Furniture,3
Illinois,Des Plaines,2014,11,18,Office Supplies,2
Illinois,Palatine,2017,12,11,Technology,1
Illinois,Glenview,2015,12,19,Technology,1
Illinois,Normal,2015,3,30,Furniture,1
Illinois,Saint Charles,2014,12,29,Furniture,1
Illinois,Saint Charles,2016,4,28,Furniture,1
Illinois,Saint Charles,2015,12,21,Technology,2
Illinois,Saint Charles,2015,12,21,Office Supplies,1
Illinois,Saint Charles,2015,12,21,Furniture,1
Illinois,Romeoville,2014,2,6,Office Supplies,1
Illinois,Arlington Heights,2016,11,11,Office Supplies,1
Illinois,Oswego,2014,9,7,Office Supplies,3
Minnesota,Eagan,2016,3,11,Technology,1
Minnesota,Eagan,2016,3,11,Office Supplies,1
Minnesota,Eagan,2015,8,10,Office Supplies,3
Minnesota,Eagan,2017,11,3,Office Supplies,3
Minnesota,Rochester,2017,10,26,Technology,1
Minnesota,Rochester,2017,10,26,Office Supplies,1
Minnesota,Rochester,2017,9,21,Office Supplies,1
Minnesota,Rochester,2017,9,25,Office Supplies,1
Minnesota,Rochester,2017,9,25,Furniture,1
Minnesota,Rochester,2017,3,5,Office Supplies,4
Minnesota,Rochester,2017,12,4,Office Supplies,1
Minnesota,Rochester,2017,12,4,Technology,2
Minnesota,Rochester,2017,12,22,Furniture,1
Minnesota,Rochester,2017,12,22,Office Supplies,1
Minnesota,Rochester,2016,12,1,Office Supplies,1
Minnesota,Rochester,2015,9,5,Furniture,1
Minnesota,Rochester,2015,9,5,Office Supplies,1
Minnesota,Minneapolis,2015,1,31,Office Supplies,2
Minnesota,Minneapolis,2015,1,31,Furniture,1
Minnesota,Minneapolis,2015,5,8,Office Supplies,1
Minnesota,Minneapolis,2015,5,8,Technology,1
Minnesota,Minneapolis,2015,5,8,Furniture,1
Minnesota,Minneapolis,2015,5,31,Furniture,1
Minnesota,Minneapolis,2016,12,18,Furniture,1
Minnesota,Minneapolis,2016,6,9,Furniture,1
Minnesota,Minneapolis,2017,6,29,Office Supplies,2
Minnesota,Minneapolis,2017,10,3,Office Supplies,1
Minnesota,Minneapolis,2017,11,6,Office Supplies,2
Minnesota,Minneapolis,2017,11,14,Office Supplies,1
Minnesota,Minneapolis,2017,2,13,Office Supplies,1
Minnesota,Minneapolis,2014,6,22,Office Supplies,2
Minnesota,Minneapolis,2014,9,23,Office Supplies,4
Minnesota,Minneapolis,2014,11,18,Office Supplies,1
Minnesota,Saint Paul,2016,9,6,Office Supplies,1
Minnesota,Saint Paul,2016,12,8,Technology,1
Minnesota,Lakeville,2014,6,1,Furniture,1
Minnesota,Lakeville,2014,6,1,Office Supplies,4
Minnesota,Lakeville,2014,3,17,Office Supplies,5
Minnesota,Lakeville,2017,8,21,Office Supplies,3
Minnesota,Lakeville,2017,11,20,Office Supplies,1
Minnesota,Lakeville,2015,7,30,Furniture,1
Minnesota,Cottage Grove,2014,12,29,Office Supplies,1
Minnesota,Cottage Grove,2014,12,29,Technology,1
Minnesota,Moorhead,2014,11,17,Furniture,1
Minnesota,Moorhead,2017,8,7,Technology,1
Minnesota,Apple Valley,2017,6,4,Office Supplies,1
Minnesota,Apple Valley,2014,3,30,Office Supplies,1
Minnesota,Maple Grove,2017,7,20,Office Supplies,1
Minnesota,Maple Grove,2017,6,15,Office Supplies,3
Minnesota,Saint Cloud,2017,9,24,Technology,2
Minnesota,Saint Cloud,2017,9,24,Furniture,1
Minnesota,Roseville,2017,8,15,Office Supplies,1
Minnesota,Roseville,2015,11,10,Office Supplies,3
Minnesota,Roseville,2015,11,10,Technology,1
Minnesota,Roseville,2015,11,10,Furniture,1
Minnesota,Woodbury,2015,1,4,Office Supplies,2
Minnesota,Woodbury,2016,9,4,Office Supplies,1
Minnesota,Coon Rapids,2014,11,19,Office Supplies,1
Minnesota,Coon Rapids,2014,11,19,Technology,1
Michigan,Westland,2014,10,20,Office Supplies,1
Michigan,Westland,2014,1,20,Office Supplies,6
Michigan,Westland,2014,1,20,Furniture,2
Michigan,Westland,2016,7,22,Technology,1
Michigan,Westland,2016,7,22,Office Supplies,3
Michigan,Jackson,2017,9,14,Office Supplies,1
Michigan,Jackson,2017,9,2,Technology,2
Michigan,Jackson,2017,9,2,Office Supplies,1
Michigan,Jackson,2017,1,21,Office Supplies,2
Michigan,Jackson,2017,1,21,Technology,3
Michigan,Jackson,2017,1,16,Office Supplies,2
Michigan,Jackson,2017,1,16,Furniture,1
Michigan,Jackson,2015,10,31,Office Supplies,1
Michigan,Jackson,2015,12,10,Office Supplies,2
Michigan,Jackson,2015,12,10,Furniture,2
Michigan,Jackson,2015,12,1,Office Supplies,3
Michigan,Jackson,2014,5,4,Office Supplies,1
Michigan,Jackson,2014,11,24,Office Supplies,4
Michigan,Jackson,2016,6,13,Technology,1
Michigan,Jackson,2016,12,9,Technology,2
Michigan,Jackson,2016,12,9,Office Supplies,1
Michigan,Jackson,2016,12,12,Technology,1
Michigan,Jackson,2016,12,12,Furniture,1
Michigan,Jackson,2016,12,12,Office Supplies,2
Michigan,Jackson,2016,11,25,Furniture,1
Michigan,Jackson,2016,11,25,Office Supplies,1
Michigan,Jackson,2016,11,25,Technology,1
Michigan,Jackson,2016,3,8,Office Supplies,2
Michigan,Saginaw,2017,12,1,Office Supplies,4
Michigan,Saginaw,2017,12,1,Technology,1
Michigan,Saginaw,2017,11,18,Furniture,1
Michigan,Detroit,2015,8,9,Office Supplies,2
Michigan,Detroit,2015,8,9,Furniture,1
Michigan,Detroit,2015,8,29,Technology,2
Michigan,Detroit,2015,8,10,Office Supplies,1
Michigan,Detroit,2015,11,29,Office Supplies,1
Michigan,Detroit,2015,11,29,Furniture,1
Michigan,Detroit,2015,11,11,Office Supplies,2
Michigan,Detroit,2015,10,30,Technology,1
Michigan,Detroit,2015,10,19,Office Supplies,1
Michigan,Detroit,2015,10,19,Technology,1
Michigan,Detroit,2015,10,9,Furniture,1
Michigan,Detroit,2015,10,9,Office Supplies,1
Michigan,Detroit,2015,12,25,Technology,1
Michigan,Detroit,2015,12,25,Furniture,1
Michigan,Detroit,2015,12,25,Office Supplies,2
Michigan,Detroit,2015,12,17,Office Supplies,1
Michigan,Detroit,2015,12,17,Furniture,4
Michigan,Detroit,2015,12,31,Office Supplies,1
Michigan,Detroit,2015,12,11,Technology,2
Michigan,Detroit,2015,12,11,Office Supplies,1
Michigan,Detroit,2015,9,27,Office Supplies,2
Michigan,Detroit,2015,5,23,Office Supplies,1
Michigan,Detroit,2015,5,23,Furniture,1
Michigan,Detroit,2015,4,20,Office Supplies,1
Michigan,Detroit,2015,6,1,Technology,2
Michigan,Detroit,2015,6,1,Office Supplies,2
Michigan,Detroit,2016,9,5,Furniture,2
Michigan,Detroit,2016,9,5,Office Supplies,4
Michigan,Detroit,2016,9,1,Office Supplies,5
Michigan,Detroit,2016,9,1,Technology,1
Michigan,Detroit,2016,12,15,Furniture,1
Michigan,Detroit,2016,12,15,Office Supplies,1
Michigan,Detroit,2016,12,17,Office Supplies,1
Michigan,Detroit,2016,10,22,Furniture,1
Michigan,Detroit,2016,8,20,Technology,1
Michigan,Detroit,2016,8,26,Office Supplies,2
Michigan,Detroit,2016,8,26,Technology,2
Michigan,Detroit,2016,8,26,Furniture,1
Michigan,Detroit,2016,11,22,Office Supplies,1
Michigan,Detroit,2016,11,11,Technology,1
Michigan,Detroit,2016,11,30,Office Supplies,3
Michigan,Detroit,2016,11,30,Furniture,1
Michigan,Detroit,2016,4,9,Technology,1
Michigan,Detroit,2016,4,9,Office Supplies,1
Michigan,Detroit,2016,7,31,Office Supplies,1
Michigan,Detroit,2016,7,31,Technology,2
Michigan,Detroit,2016,7,31,Furniture,1
Michigan,Detroit,2016,5,27,Furniture,1
Michigan,Detroit,2016,5,27,Office Supplies,2
Michigan,Detroit,2017,1,23,Furniture,1
Michigan,Detroit,2017,1,7,Technology,1
Michigan,Detroit,2017,6,26,Office Supplies,2
Michigan,Detroit,2017,6,26,Technology,1
Michigan,Detroit,2017,6,22,Furniture,1
Michigan,Detroit,2017,12,9,Furniture,1
Michigan,Detroit,2017,12,9,Office Supplies,5
Michigan,Detroit,2017,12,9,Technology,1
Michigan,Detroit,2017,12,22,Technology,2
Michigan,Detroit,2017,12,22,Furniture,2
Michigan,Detroit,2017,3,11,Office Supplies,1
Michigan,Detroit,2017,11,11,Office Supplies,1
Michigan,Detroit,2017,5,7,Furniture,3
Michigan,Detroit,2017,5,7,Office Supplies,1
Michigan,Detroit,2017,4,9,Office Supplies,1
Michigan,Detroit,2017,4,20,Office Supplies,2
Michigan,Detroit,2017,9,1,Furniture,1
Michigan,Detroit,2017,10,7,Office Supplies,1
Michigan,Detroit,2017,8,26,Office Supplies,1
Michigan,Detroit,2014,9,9,Office Supplies,1
Michigan,Detroit,2014,6,28,Office Supplies,1
Michigan,Detroit,2014,6,14,Furniture,1
Michigan,Detroit,2014,6,1,Office Supplies,2
Michigan,Detroit,2014,6,10,Office Supplies,1
Michigan,Detroit,2014,4,4,Furniture,1
Michigan,Detroit,2014,4,4,Office Supplies,1
Michigan,Detroit,2014,12,16,Office Supplies,1
Michigan,Detroit,2014,1,30,Office Supplies,2
Michigan,Detroit,2014,11,23,Office Supplies,1
Michigan,Taylor,2014,12,30,Office Supplies,1
Michigan,Taylor,2015,6,26,Technology,1
Michigan,Taylor,2016,11,18,Furniture,1
Michigan,Canton,2017,11,23,Furniture,1
Michigan,Canton,2017,11,23,Office Supplies,1
Michigan,Canton,2017,11,25,Office Supplies,1
Michigan,Dearborn,2015,11,29,Furniture,1
Michigan,Dearborn,2015,11,29,Office Supplies,3
Michigan,Dearborn,2017,3,26,Furniture,1
Michigan,Rochester Hills,2017,6,10,Technology,1
Michigan,Trenton,2017,10,2,Office Supplies,3
Michigan,Trenton,2017,10,2,Furniture,1
Michigan,Trenton,2017,5,20,Office Supplies,1
Michigan,Trenton,2014,8,8,Technology,2
Michigan,Trenton,2014,8,8,Office Supplies,2
Michigan,Trenton,2014,8,8,Furniture,1
Michigan,Trenton,2016,10,20,Technology,2
Michigan,Trenton,2016,10,20,Office Supplies,1
Michigan,Lansing,2015,4,4,Office Supplies,3
Michigan,Lansing,2015,4,4,Technology,2
Michigan,Lansing,2017,9,22,Furniture,1
Michigan,Lansing,2017,9,22,Office Supplies,1
Michigan,Lansing,2016,10,29,Furniture,1
Michigan,Royal Oak,2014,3,10,Office Supplies,1
Michigan,Royal Oak,2015,6,9,Office Supplies,1
Michigan,Lincoln Park,2016,11,27,Office Supplies,1
Michigan,Lincoln Park,2015,9,21,Furniture,1
Michigan,Lincoln Park,2015,9,21,Office Supplies,1
Michigan,Midland,2014,11,14,Office Supplies,2
Michigan,Midland,2014,11,10,Office Supplies,5
Michigan,Midland,2014,11,10,Furniture,1
Michigan,Midland,2014,5,19,Office Supplies,1
Michigan,Midland,2014,6,3,Office Supplies,1
Michigan,Midland,2015,4,28,Office Supplies,2
Michigan,Sterling Heights,2015,7,5,Office Supplies,1
Michigan,Sterling Heights,2015,2,22,Office Supplies,1
Michigan,Sterling Heights,2016,10,30,Office Supplies,1
Michigan,Grand Rapids,2016,12,23,Office Supplies,1
Michigan,Grand Rapids,2016,9,20,Office Supplies,1
Michigan,Grand Rapids,2016,9,22,Office Supplies,1
Michigan,Grand Rapids,2016,9,22,Technology,1
Michigan,Grand Rapids,2017,12,29,Office Supplies,1
Michigan,Grand Rapids,2017,12,9,Office Supplies,1
Michigan,Grand Rapids,2014,8,23,Office Supplies,1
Michigan,Dearborn Heights,2017,3,3,Furniture,1
Michigan,Dearborn Heights,2017,3,3,Technology,1
Michigan,Dearborn Heights,2014,4,5,Office Supplies,4
Michigan,Mount Pleasant,2015,10,15,Furniture,1
Michigan,Roseville,2017,9,9,Office Supplies,1
Michigan,Roseville,2017,11,23,Office Supplies,1
Michigan,Roseville,2016,9,12,Office Supplies,1
Michigan,Roseville,2016,6,26,Office Supplies,3
Michigan,Oak Park,2017,4,8,Furniture,2
Michigan,Ann Arbor,2015,12,5,Office Supplies,1
Michigan,Ann Arbor,2015,10,9,Technology,2
Michigan,Ann Arbor,2015,10,9,Office Supplies,2
Michigan,Holland,2016,7,28,Office Supplies,2
Michigan,Holland,2015,9,3,Office Supplies,1
Delaware,Dover,2016,6,20,Technology,2
Delaware,Dover,2016,5,8,Furniture,1
Delaware,Dover,2014,1,11,Furniture,1
Delaware,Dover,2014,4,29,Technology,1
Delaware,Dover,2014,9,23,Office Supplies,2
Delaware,Dover,2015,11,14,Furniture,1
Delaware,Dover,2015,11,14,Office Supplies,1
Delaware,Wilmington,2016,6,12,Furniture,1
Delaware,Wilmington,2016,6,12,Office Supplies,3
Delaware,Wilmington,2016,6,12,Technology,1
Delaware,Wilmington,2017,7,15,Office Supplies,1
Delaware,Wilmington,2017,7,15,Furniture,1
Delaware,Wilmington,2017,7,31,Office Supplies,3
Delaware,Wilmington,2017,9,22,Technology,1
Delaware,Wilmington,2015,10,5,Office Supplies,1
Delaware,Wilmington,2015,2,6,Furniture,2
Delaware,Wilmington,2015,2,6,Office Supplies,1
Delaware,Wilmington,2015,7,11,Furniture,1
Delaware,Wilmington,2015,7,11,Technology,1
Delaware,Wilmington,2015,7,11,Office Supplies,1
Delaware,Wilmington,2015,11,23,Technology,1
Delaware,Wilmington,2015,11,23,Office Supplies,4
Delaware,Wilmington,2014,11,19,Office Supplies,3
Delaware,Wilmington,2014,11,19,Furniture,1
Delaware,Newark,2015,11,7,Office Supplies,2
Delaware,Newark,2015,11,13,Technology,2
Delaware,Newark,2015,11,13,Office Supplies,1
Delaware,Newark,2015,11,13,Furniture,1
Delaware,Newark,2015,11,27,Technology,2
Delaware,Newark,2015,1,2,Office Supplies,3
Delaware,Newark,2015,1,12,Office Supplies,1
Delaware,Newark,2015,6,12,Office Supplies,1
Delaware,Newark,2015,3,7,Technology,2
Delaware,Newark,2015,3,7,Office Supplies,2
Delaware,Newark,2015,10,25,Technology,1
Delaware,Newark,2015,10,25,Furniture,1
Delaware,Newark,2017,11,30,Office Supplies,1
Delaware,Newark,2017,11,17,Technology,1
Delaware,Newark,2017,11,7,Office Supplies,1
Delaware,Newark,2017,3,2,Office Supplies,3
Delaware,Newark,2017,3,2,Furniture,1
Delaware,Newark,2017,5,13,Office Supplies,1
Delaware,Newark,2017,7,8,Furniture,2
Delaware,Newark,2017,7,8,Technology,1
Delaware,Newark,2017,7,8,Office Supplies,2
Delaware,Newark,2014,11,17,Office Supplies,2
Delaware,Newark,2014,11,17,Furniture,1
Delaware,Newark,2014,8,26,Furniture,1
Delaware,Newark,2014,8,26,Office Supplies,3
Delaware,Newark,2014,8,26,Technology,1
Delaware,Newark,2014,6,17,Technology,1
Delaware,Newark,2014,9,23,Office Supplies,1
Delaware,Newark,2014,7,14,Office Supplies,1
Delaware,Newark,2014,12,21,Office Supplies,1
Delaware,Newark,2016,3,3,Office Supplies,2
Delaware,Newark,2016,3,3,Technology,1
Delaware,Newark,2016,3,17,Technology,1
Delaware,Newark,2016,3,17,Office Supplies,1
Delaware,Newark,2016,10,21,Office Supplies,1
Delaware,Newark,2016,6,5,Office Supplies,3
Delaware,Newark,2016,6,16,Office Supplies,1
Delaware,Newark,2016,11,20,Office Supplies,1
Delaware,Newark,2016,11,14,Office Supplies,1
Delaware,Newark,2016,11,14,Furniture,1
Delaware,Newark,2016,12,5,Furniture,1
Delaware,Newark,2016,12,5,Office Supplies,2
Indiana,New Albany,2015,4,18,Office Supplies,2
Indiana,New Albany,2015,4,18,Furniture,2
Indiana,Columbus,2017,3,20,Furniture,1
Indiana,Columbus,2017,12,30,Office Supplies,1
Indiana,Columbus,2017,12,5,Office Supplies,2
Indiana,Columbus,2017,12,5,Technology,1
Indiana,Columbus,2017,12,17,Office Supplies,1
Indiana,Columbus,2017,8,10,Office Supplies,1
Indiana,Columbus,2017,8,10,Furniture,1
Indiana,Columbus,2017,8,10,Technology,1
Indiana,Columbus,2017,5,13,Office Supplies,4
Indiana,Columbus,2017,5,13,Technology,1
Indiana,Columbus,2017,5,29,Office Supplies,3
Indiana,Columbus,2017,5,29,Furniture,1
Indiana,Columbus,2017,11,27,Office Supplies,2
Indiana,Columbus,2015,12,9,Office Supplies,1
Indiana,Columbus,2015,9,13,Technology,1
Indiana,Columbus,2015,9,13,Furniture,1
Indiana,Columbus,2015,11,13,Office Supplies,2
Indiana,Columbus,2015,11,13,Technology,1
